id	gender
a12452300	male
a11929169	NA
a12705652	NA
a12306125	NA
a11147453	male
a12192582	male
a11955776	male
a11860686	male
a12678314	male
a11438551	male
a11410322	male
a12707879	NA
a12583340	male
a12410846	female
a12698040	male
a12506783	NA
a11953573	male
a11152813	male
a12306149	female
a1231531x	male
a12195741	NA
a1241458x	female
a11766992	NA
a11439403	male
a12707831	male
a12307439	male
a11151833	male
a12503058	male
a12418419	NA
a11987339	female
a11839909	NA
a12577066	female
a11961247	NA
a11628583	NA
a12193781	NA
a12409881	male
a12698064	female
a11932004	NA
a11151857	male
a12501955	male
a11958169	NA
a11152837	NA
a11952593	female
a1185246x	female
a12679732	female
a12577042	female
a11929145	NA
a12677553	male
a12453080	female
a11978363	NA
a1197803x	male
a11956380	female
a11146473	female
a12578903	female
a12470818	NA
a11982482	NA
a12194785	NA
a11843949	NA
a11438575	NA
a12682676	male
a12443840	female
a1115150x	male
a12705676	male
a12707855	male
a12684879	male
a11960267	NA
a11938353	NA
a12503034	male
a1219878x	male
a12448102	male
a12193586	female
a11855861	male
a11857869	NA
a1114810x	NA
a12699949	male
a12316623	female
a11426172	male
a11988514	NA
a11931267	NA
a11436682	NA
a12502959	male
a11978387	NA
a11960243	male
a11934505	NA
a11398784	NA
a12508962	male
a12507982	female
a11433838	NA
a11146497	male
a12685197	male
a12416654	male
a12706899	male
a1267820x	male
a1231433x	female
a11928712	female
a11840304	NA
a11438666	NA
a11951576	male
a11930263	NA
a12501931	female
a11437686	male
a11394407	NA
a12416630	male
a12200293	female
a1114614x	male
a12684855	male
a12316866	NA
a11409447	NA
a1268014x	male
a12306411	male
a11959101	NA
a11846008	male
a11432810	NA
a12505237	male
a12678557	male
a11148433	male
a12579117	male
a12505213	male
a12418638	male
a11957360	female
a11391662	male
a12584320	male
a12198109	male
a1258227x	male
a12194761	female
a12501979	male
a11429999	NA
a1140596x	female
a12314882	male
a11150877	male
a12450583	NA
a12649818	male
a1230640x	male
a12201492	female
a11592953	male
a11451348	male
a1256283x	male
a12192181	female
a12337298	female
a12629558	female
a12026219	NA
a12645412	NA
a12088882	male
a11488700	male
a11184048	male
a12529308	male
a12197415	NA
a11803708	NA
a11456504	male
a12308869	male
a1188194x	male
a11521673	NA
a11593076	NA
a11519915	NA
a11369486	NA
a1230993x	male
a12275852	male
a12196654	NA
a12030909	NA
a11499369	NA
a12653317	male
a12093130	NA
a1209108x	male
a11177792	male
a12559684	male
a11296306	NA
a12195236	male
a11593052	NA
a1153669x	NA
a1137343x	NA
a1244974x	male
a12337936	female
a12173368	female
a11363782	NA
a11370233	female
a12442574	female
a12278026	female
a11184024	female
a12411498	male
a12178172	NA
a12197075	male
a12095436	NA
a11800987	NA
a12197725	female
a11295302	NA
a1217774x	female
a1203373x	NA
a11535829	male
a12645679	male
a11456528	NA
a12563262	male
a12190779	female
a12563286	male
a12442598	male
a11455391	male
a11395539	NA
a12093154	male
a11798294	NA
a11303992	male
a11899165	male
a11533602	male
a11393798	male
a11293573	female
a12630883	male
a11889603	male
a12408591	female
a12168312	female
a11460520	male
a12276704	male
a12644675	male
a11494712	male
a12561083	male
a12280100	female
a1181598x	male
a12449258	male
a11182283	male
a12192053	female
a1129324x	female
a11184000	female
a12413410	male
a11882177	NA
a11406021	NA
a11304091	NA
a12335095	male
a12035828	NA
a11423274	male
a12178196	NA
a12027613	NA
a1148214x	NA
a12193185	male
a12644651	male
a12197701	male
a11359195	NA
a12565465	male
a12442550	male
a11489728	NA
a11185909	NA
a12524803	male
a12276728	female
a12095412	NA
a11294772	female
a11886882	NA
a11359171	NA
a12193161	female
a12174129	male
a1189717x	male
a11815309	female
a12029506	NA
a12648838	male
a12334972	female
a11811560	male
a12336075	female
a12449234	female
a11452304	NA
a11178796	male
a12089291	NA
a11294796	male
a12194013	male
a1203275x	male
a1181049x	male
a12174105	NA
a12194803	male
a1262844x	male
a11883133	NA
a11591626	NA
a12334996	male
a11405284	male
a12646854	female
a12092198	NA
a11542081	NA
a11366965	NA
a12192077	female
a11183901	NA
a12628797	NA
a12444777	female
a12030119	male
a12523847	female
a1263184x	NA
a12310797	NA
a12306757	male
a12090876	NA
a11801062	female
a12447274	female
a12411450	male
a11893631	NA
a11488943	NA
a12172340	female
a11366989	NA
a12649156	male
a12644456	female
a12084906	NA
a1244442x	female
a11529660	NA
a11178772	male
a12621675	NA
a12524608	female
a12332422	female
a12306733	male
a12033182	NA
a11310996	female
a12565441	male
a1217029x	female
a11806618	male
a11883157	NA
a11484019	NA
a11397238	NA
a11178115	NA
a12278002	female
a12196721	female
a1217872x	male
a11451105	male
a1146141x	NA
a11367726	NA
a11310972	NA
a12027522	female
a11579389	male
a11406288	male
a12446051	female
a12623702	male
a12193033	female
a11524832	NA
a12557481	male
a12190755	NA
a11523876	NA
a12196745	male
a11522653	male
a12647858	NA
a12313646	female
a12195789	female
a12532381	male
a1180063x	female
a11451129	NA
a12332446	male
a11588305	male
a11491796	NA
a1136029x	NA
a1262746x	NA
a11588329	male
a12559660	NA
a12195212	male
a12034848	NA
a11293792	NA
a11887667	male
a1181696x	NA
a1231738x	male
a11486636	NA
a11452109	male
a12533385	NA
a12330267	NA
a12313622	female
a11519939	NA
a12197749	female
a12094432	male
a11393555	male
a11185119	female
a12330243	female
a1255859x	NA
a11371213	NA
a11295107	female
a12200840	female
a11889822	male
a12621651	male
a12448254	female
a11814305	male
a1152134x	NA
a12448230	male
a12196769	NA
a1203177x	female
a11408790	NA
a12452610	male
a1219184x	male
a12649132	female
a12646830	male
a12333426	male
a11579146	male
a12278907	female
a11579122	male
a12556816	male
a11887643	NA
a12034800	male
a11396933	NA
a11183020	NA
a12196459	female
a11363368	male
a12311534	male
a12448278	female
a12309606	male
a11812588	female
a12646878	male
a12446099	male
a12419631	male
a11578919	male
a12335071	male
a11179557	male
a11183925	male
a12560303	male
a1219282x	male
a12033091	NA
a12195121	female
a12172364	male
a12172388	female
a11897260	female
a11812564	male
a11481808	NA
a11363320	male
a11300905	male
a12446075	male
a11524856	NA
a12645631	female
a12197506	male
a11456309	NA
a12338230	female
a12028617	NA
a1189278x	male
a11495297	NA
a11392599	NA
a11295326	NA
a11183044	male
a11592734	NA
a11391595	NA
a11302008	female
a12644699	male
a12623416	female
a12410251	male
a12199618	male
a12311558	female
a12027637	NA
a11817173	NA
a11361384	male
a11808482	female
a12525807	female
a12338254	female
a12279006	NA
a12087919	male
a12621456	male
a12533361	female
a11798270	male
a11460763	NA
a12443797	male
a11590646	NA
a11534825	male
a12419655	female
a12643476	male
a12196435	male
a1231044x	male
a12173563	NA
a11883819	male
a11392551	NA
a11183068	female
a12192867	NA
a11901391	NA
a12333402	male
a12192843	male
a11368901	male
a11588895	NA
a12531182	NA
a12280124	male
a11536780	NA
a11294991	male
a12310773	male
a11487744	NA
a12171360	male
a12335976	female
a12173587	male
a1139660x	male
a12645655	female
a12624639	male
a11894416	NA
a11452766	male
a12412259	male
a11452742	NA
a11311319	male
a1117920x	male
a12523823	female
a1253173x	male
a11899384	NA
a11534163	NA
a11295090	male
a11491772	NA
a12281323	female
a12089977	NA
a12448229	NA
a11367088	male
a12444753	male
a12195145	female
a12199709	female
a11395096	NA
a12643452	male
a11177573	NA
a12410275	male
a11521454	male
a11496277	NA
a11366722	NA
a12282091	male
a12449210	male
a12027418	NA
a12338278	NA
a12035804	NA
a11297190	male
a11888647	NA
a11803927	male
a11458173	NA
a11293597	male
a11886663	NA
a11407591	NA
a11909031	female
a11521430	NA
a12560327	male
a12647834	male
a12564151	NA
a1244344x	male
a12336051	female
a12333621	female
a11369267	NA
a11303207	NA
a12533166	male
a12307622	male
a11492533	NA
a11453746	male
a12307646	male
a12196502	male
a11176027	male
a12278592	NA
a12196526	female
a11180419	NA
a12648814	female
a12272693	NA
a12026761	NA
a12528109	female
a11908932	NA
a11399983	female
a11592710	male
a11590622	male
a12191097	NA
a11493513	NA
a12088523	NA
a11892870	male
a11393579	male
a12333645	female
a12310578	female
a11301442	male
a12272127	male
a11362364	male
a12198705	male
a12028502	NA
a11178553	NA
a11585808	male
a12194232	male
a11486740	NA
a1131199x	male
a12530840	female
a11499126	NA
a11395977	NA
a12333669	male
a11367969	male
a12631097	male
a1145796x	NA
a12035609	NA
a11887886	male
a12629339	female
a11887862	male
a11176003	NA
a12563390	male
a12309801	male
a11372217	NA
a12564485	male
a12314407	male
a11397019	NA
a12653573	male
a12413434	male
a12276509	male
a12523628	NA
a12191954	female
a11451762	male
a12649557	female
a11453722	NA
a11364300	male
a11296872	NA
a12629315	female
a12411231	female
a11591869	NA
a1148469x	male
a12414414	male
a11583885	male
a12499535	male
a12631073	female
a12452245	NA
a12093397	female
a12089953	female
a12312757	male
a11896619	NA
a11183949	female
a12526812	male
a12409157	female
a1256185x	male
a1227138x	male
a1139562x	NA
a11296896	male
a12653597	male
a11362583	male
a12036808	NA
a12526836	male
a12194256	male
a11454507	male
a12198729	male
a11886687	NA
a12622436	male
a12089072	NA
a12530888	female
a12034605	NA
a11178577	male
a12193823	male
a12171384	male
a11770624	female
a11300243	female
a11882815	NA
a12087671	NA
a11805419	male
a11593519	male
a11492557	male
a12628992	NA
a11803903	male
a11531666	NA
a11486764	NA
a12417129	NA
a11399417	NA
a12028307	NA
a12167782	male
a11895615	NA
a1117822x	NA
a11534187	NA
a12168117	female
a12525832	male
a12172583	female
a1209206x	NA
a11297876	female
a12643920	male
a11591845	male
a12191930	male
a11490792	male
a11393531	male
a12028964	NA
a12586559	female
a12089096	NA
a11884137	male
a11176593	male
a12531601	female
a1253271x	NA
a12170380	female
a11818396	NA
a12645709	female
a11590889	NA
a11460787	male
a12034381	female
a11484780	male
a1264920x	male
a1203079x	male
a11391571	male
a11304406	NA
a12555836	male
a12624615	NA
a12310530	male
a11375280	NA
a12412211	male
a12198614	male
a12310554	female
a11367702	male
a1217225x	NA
a11185004	NA
a11803022	male
a1252959x	male
a11801748	NA
a1145698x	NA
a11295892	female
a12530864	female
a12334649	female
a12339234	male
a11587891	NA
a12453249	male
a12649533	male
a12412235	male
a11888623	male
a12306952	male
a12196411	NA
a12028988	NA
a11811389	NA
a12273107	male
a12409133	male
a11803046	NA
a12561307	male
a12199114	NA
a1217578x	male
a12087993	female
a1255957x	male
a12417105	male
a11185028	NA
a12168336	NA
a12525856	NA
a12643968	male
a12445484	male
a12447225	male
a12190780	female
a12026323	male
a12306976	female
a11882839	NA
a11800744	male
a1262648x	female
a12622412	female
a12565155	NA
a1137519x	male
a12453328	male
a12071845	NA
a11362340	male
a12228369	NA
a1197901x	NA
a12644705	female
a11983486	male
a12699044	male
a11238641	NA
a1120512x	NA
a12394415	male
a11238689	male
a12545260	female
a12250636	male
a12112665	NA
a12652684	male
a1211943x	NA
a12447122	female
a11429975	NA
a11149218	NA
a12444649	female
a12064609	male
a11247976	female
a11367921	female
a12546288	female
a12387642	NA
a11202956	male
a12699020	male
a12708835	male
a11150853	NA
a12709669	female
a12364265	male
a11461081	NA
a12114182	NA
a12066126	female
a11205453	NA
a11460544	NA
a12551582	male
a12396199	male
a11369000	female
a12708811	NA
a11432834	male
a11248270	NA
a12312733	male
a11988538	NA
a12699901	male
a12119520	male
a11279710	male
a12071602	NA
a11979367	male
a11271966	NA
a11201071	male
a1254968x	female
a12230881	female
a12391670	female
a11246091	NA
a12062625	NA
a11275029	male
a11204692	male
a12648796	male
a12544279	male
a11432858	female
a12228126	male
a12253480	NA
a11370919	NA
a12315606	male
a12070841	male
a12444625	NA
a12387666	NA
a11458197	male
a11148457	male
a12308602	female
a12544255	NA
a12113864	NA
a12700071	female
a11977450	male
a11200972	NA
a12698921	female
a12647792	NA
a11361360	male
a1136323x	female
a11273616	female
a11437881	NA
a12449106	male
a12062601	NA
a12392698	NA
a11242619	NA
a1115052x	male
a12698945	male
a11279734	NA
a12308626	male
a11426391	male
a1126827x	female
a11202099	NA
a12116385	NA
a11460982	male
a11439208	NA
a12553785	female
a12394191	male
a12313403	female
a12544231	male
a1223493x	female
a1114712x	male
a1239158x	female
a12367667	male
a12231861	male
a11239669	NA
a12699068	NA
a12317809	male
a12113840	NA
a11458392	NA
a11279758	male
a12118540	female
a1143370x	male
a12709359	male
a11152618	male
a12552562	male
a1225759x	male
a12373424	female
a12369408	male
a12226609	male
a11277993	male
a1145992x	NA
a12116361	female
a11984156	NA
a12249695	male
a12022603	male
a11431878	NA
a1207097x	male
a12706656	female
a12548467	male
a12367643	female
a12225605	male
a11146692	male
a12443621	female
a12064828	male
a12071183	NA
a12698969	female
a12389626	male
a11432172	NA
a11250008	NA
a12648772	male
a11151614	NA
a12365002	male
a12112641	male
a12448126	male
a12394439	female
a11452547	NA
a11247952	male
a12229106	female
a11455706	male
a12452348	male
a11200996	NA
a12072382	NA
a11151638	male
a12700095	male
a11431854	NA
a12502285	male
a12373448	female
a11453527	NA
a11353818	NA
a12546240	male
a12248496	female
a12225629	female
a12548443	male
a12062406	male
a12453304	male
a11428752	male
a11239621	male
a12311777	female
a11148676	male
a12311753	NA
a12253819	male
a1231142x	NA
a11357666	male
a12250417	male
a11342316	NA
a12228102	NA
a12235362	male
a11278730	NA
a11239645	female
a12451368	male
a12232841	male
a11198138	NA
a11148652	male
a12509759	male
a11453503	NA
a12545089	NA
a12368428	male
a12315291	male
a11981283	NA
a12254617	male
a12365026	female
a11432196	NA
a11340575	NA
a12111685	NA
a1211571x	NA
a11206457	NA
a11274906	male
a12443645	female
a1143272x	male
a11150634	male
a12307075	female
a11425611	NA
a11340599	NA
a11247095	male
a12235581	male
a1236731x	female
a12545065	NA
a12504269	male
a11202051	female
a11350192	NA
a11267495	male
a12643087	female
a12392674	male
a12249452	male
a11249274	male
a1265324x	female
a11145493	female
a12443669	female
a12111661	NA
a12307932	NA
a11352838	male
a11267847	male
a12450388	female
a12395195	male
a12249476	NA
a1223395x	NA
a11268827	NA
a11438642	NA
a12254836	female
a11459372	male
a11199118	NA
a1264724x	male
a11367945	female
a11266272	NA
a1254811x	male
a12506229	female
a12366249	male
a12254812	NA
a11201095	male
a11150610	male
a12312770	male
a12249671	male
a12224649	male
a12502509	male
a1126584x	male
a12450340	NA
a11451567	male
a12700319	male
a12701956	male
a12645904	male
a12063629	NA
a11202932	NA
a11147672	male
a12248472	male
a11241615	male
a12501505	male
a12452567	NA
a12388646	NA
a11985136	NA
a12705457	NA
a12312952	female
a1207195x	male
a11454726	NA
a11241639	male
a12552367	male
a12065808	NA
a12395171	NA
a12373400	female
a12257461	male
a12392650	male
a11150658	male
a11250227	female
a12118369	NA
a1255201x	female
a11581517	male
a12705433	NA
a12444406	male
a12056212	NA
a11985112	male
a1245221x	NA
a12118345	NA
a1145121x	male
a12257485	male
a11241524	NA
a12554108	male
a12366225	male
a12251197	male
a11147696	male
a11979343	NA
a11368020	male
a12551363	female
a12364927	male
a12050647	NA
a11987315	NA
a12118321	female
a12451587	female
a11454702	NA
a12702912	NA
a11436001	male
a11242395	male
a11149632	male
a11984466	female
a11452122	male
a12445629	male
a12227808	female
a11242371	NA
a12702079	male
a12365221	female
a11451543	male
a11147015	NA
a1197638x	NA
a1127766x	NA
a11982172	female
a1124740x	female
a12643063	male
a12453742	male
a12451344	female
a12311091	NA
a1145846x	NA
a12316271	female
a12388622	female
a12226828	NA
a11272636	NA
a11240611	male
a12390690	male
a12062649	NA
a11453102	NA
a1245123x	female
a1114516x	male
a12444601	male
a12374209	NA
a11982196	NA
a12649752	female
a12117389	NA
a12386686	male
a12316295	female
a12552343	male
a12250193	NA
a12701932	female
a11453126	NA
a1222375x	male
a11267604	male
a11247733	NA
a11210394	male
a12372006	NA
a11978120	NA
a12368404	male
a12234382	NA
a11153817	male
a1198370x	NA
a12066102	NA
a12649776	male
a12546902	female
a12115186	female
a12646593	NA
a12050623	female
a1134507x	NA
a12214322	male
a11240635	female
a12364046	male
a12231885	female
a11451142	male
a12363923	female
a11347144	NA
a11268608	male
a12653330	male
a12545041	NA
a12224601	female
a12706437	female
a12546926	male
a12112860	male
a12386662	female
a12249233	male
a11250203	male
a11151419	male
a12117341	NA
a11579092	NA
a11451166	male
a11433176	male
a12226804	male
a12363947	NA
a11978144	male
a12549423	male
a11347168	male
a11154482	female
a12393435	NA
a12224625	female
a11249250	NA
a11148019	female
a12110681	NA
a12054495	male
a12716911	NA
a11591572	male
a12452543	male
a12313208	male
a12056236	NA
a11427371	female
a12251173	male
a12553128	NA
a1120316x	NA
a11983152	female
a11459177	NA
a12371002	female
a11266491	male
a11246996	male
a11249298	NA
a12451563	female
a12119878	female
a12060264	female
a11429756	male
a12643701	female
a12112884	NA
a12644043	male
a12393459	NA
a12252815	male
a11427395	male
a11146916	male
a11203493	female
a11145250	male
a12369603	NA
a11986207	male
a12364241	male
a12312071	male
a11979148	NA
a12308055	female
a12108388	male
a11437248	NA
a1270510x	male
a1264626x	male
a12546021	NA
a1238897x	male
a11150415	male
a11274049	NA
a12253133	male
a11267628	NA
a11985422	NA
a11274001	male
a11204473	male
a11432391	male
a11278778	male
a12544498	NA
a12364903	male
a12306666	male
a12702936	NA
a12645928	male
a11150439	male
a12468551	male
a11963141	male
a11488724	NA
a11769853	NA
a11522434	male
a11207851	NA
a12684831	male
a12453225	male
a11590841	NA
a1153297x	male
a12475117	male
a12682652	male
a12334601	male
a11953597	NA
a12334625	female
a12315886	male
a11523219	NA
a11204497	male
a12451241	female
a12703059	NA
a12703035	female
a12510567	NA
a11499102	NA
a12033625	NA
a12215302	male
a12033649	NA
a11535167	NA
a12215326	NA
a11200091	NA
a12702717	male
a12315862	female
a12472591	female
a12139270	female
a11495273	NA
a12677577	female
a11895639	NA
a12140363	male
a11535143	NA
a12030880	female
a12311509	male
a12705214	NA
a1244988x	female
a11583861	NA
a11208831	female
a12702055	female
a12503010	male
a11766980	male
a12468575	male
a12143789	NA
a11927732	NA
a11931243	NA
a12339258	NA
a12586109	male
a12447201	female
a12676597	female
a12036122	male
a1188731x	male
a12707417	NA
a11202270	NA
a12509942	male
a12036250	NA
a1152957x	male
a12139294	NA
a11578257	NA
a12473352	male
a12332641	female
a12139099	NA
a12332665	female
a11498213	female
a11496915	male
a11896838	male
a12703011	NA
a12219198	NA
a12680692	male
a12507787	male
a12473376	NA
a12685173	female
a11522239	NA
a12332689	male
a12237516	NA
a11496058	NA
a11931929	female
a11578828	male
a12219174	NA
a11520917	NA
a12700733	NA
a12676378	NA
a11530662	NA
a12578022	female
a12509966	male
a12028083	male
a11488281	NA
a12471392	female
a12033601	male
a11930068	NA
a11208855	male
a11936150	NA
a11578804	male
a12577923	NA
a12453201	female
a12306344	female
a12306320	female
a12032669	NA
a11897041	NA
a11485784	male
a11896814	NA
a11522215	male
a12577947	male
a12510671	male
a12142785	NA
a11932247	NA
a12473571	male
a12028526	NA
a12700757	NA
a12451289	male
a12306368	female
a11496034	NA
a12445460	male
a1231335x	female
a11491577	male
a1250743x	male
a12136992	male
a11889160	NA
a11525617	NA
a11201861	NA
a12033406	NA
a11928827	NA
a12474332	NA
a12469312	male
a12314663	male
a11485760	NA
a12474356	NA
a12584125	male
a11523438	male
a12214346	male
a12134685	NA
a11889184	NA
a11207450	NA
a12451265	male
a12468599	NA
a12447249	male
a12220115	male
a12584101	male
a1233540x	female
a12314687	female
a12584149	male
a12133681	NA
a12335757	male
a1222277x	female
a12143893	male
a11928803	NA
a12446464	female
a11931905	NA
a11897089	NA
a12450480	male
a11201290	male
a11497257	NA
a12578046	male
a12329952	male
a12583388	NA
a12336713	male
a12220139	NA
a1188437x	NA
a12316842	female
a1149024x	male
a11930044	female
a1152859x	NA
a12580739	female
a12137406	NA
a12676354	male
a1120414x	NA
a12676330	male
a12584368	male
a12339210	female
a11202294	female
a12467790	female
a12312708	female
a12336737	male
a11206652	male
a12506217	female
a11959125	male
a12704039	NA
a1251178x	male
a11494293	NA
a12683875	NA
a12214565	NA
a11927756	NA
a12581719	NA
a12472396	female
a12448205	male
a11492776	NA
a12686153	male
a12706413	female
a12313683	male
a11963165	male
a1214356x	NA
a12509085	NA
a12446440	male
a1148665x	male
a11961223	NA
a12579002	male
a12144654	NA
a11589437	male
a12218170	male
a12705238	NA
a12501712	male
a12703916	NA
a12218194	female
a11958340	NA
a12701737	male
a12468794	NA
a11963189	NA
a1247194x	female
a1153395x	female
a12452464	female
a1148908x	male
a12501736	male
a12029944	female
a12474599	female
a12452488	male
a11889846	male
a12449209	male
a12144630	NA
a12706218	male
a12335733	male
a11484561	female
a11523414	male
a12136426	NA
a11207498	NA
a12472372	female
a11204606	NA
a12214541	female
a12701713	male
a12027984	NA
a11520012	male
a11935170	female
a12701312	male
a12309965	NA
a12035361	NA
a12223864	male
a11956185	NA
a12029087	NA
a12466591	NA
a11927975	NA
a12681696	male
a12468770	male
a12333888	male
a12333864	male
a12309084	NA
a1158497x	NA
a12031641	NA
a11582339	NA
a12701336	male
a11926971	NA
a11960486	NA
a1176983x	male
a11932223	NA
a1149153x	NA
a12508081	male
a12469117	male
a12331685	male
a12223840	male
a12704180	NA
a12031665	female
a11958364	NA
a11938596	NA
a12678533	male
a12309989	female
a12310967	male
a11885683	male
a11591511	male
a11202865	NA
a11579213	male
a11521259	male
a12339015	NA
a11956161	female
a12213561	NA
a11913228	male
a11591559	male
a11491887	male
a12706164	female
a12578708	male
a12507763	male
a12140582	male
a12142761	female
a11938377	NA
a12509061	NA
a12310943	female
a1189376x	NA
a11533183	NA
a11485589	male
a11200881	NA
a12331661	male
a11587672	male
a1153493x	NA
a12221314	male
a11930020	NA
a12579026	NA
a12681672	male
a12473595	male
a12137091	female
a12683899	male
a11953317	female
a11958388	male
a1270409x	male
a12313488	male
a11199180	NA
a11581335	NA
a1193508x	NA
a12451320	male
a12679756	NA
a11530200	male
a12583145	male
a12215569	male
a11927999	male
a12706140	NA
a12683851	male
a11208430	male
a12686177	male
a12313464	male
a1231061x	female
a11951357	NA
a1176756x	female
a11520619	NA
a1193606x	NA
a12304001	male
a12585300	female
a11957165	NA
a11535957	NA
a12707806	male
a12577728	male
a12278993	female
a12684727	female
a12215545	NA
a11208478	male
a11592801	male
a12144678	NA
a11489261	male
a11496010	NA
a12585324	NA
a12442859	female
a12330681	male
a12213585	male
a1188809x	female
a11959320	NA
a11581311	NA
a1214258x	male
a12585129	male
a11531228	male
a12585105	male
a11486326	NA
a12442811	NA
a12336518	male
a12134661	male
a11895858	NA
a12510129	NA
a12143650	NA
a11201885	male
a12334820	male
a11523487	male
a11203626	male
a1149055x	NA
a12587308	female
a11957189	NA
a11894854	NA
a12502455	male
a12141100	NA
a11590579	NA
a12510105	male
a11486302	male
a1244537x	male
a1152313x	female
a11199842	male
a12702316	NA
a1250919x	male
a12308080	male
a11962847	male
a12213366	male
a11892699	NA
a12474575	female
a11592849	male
a12704015	NA
a12141148	male
a11931048	male
a12453468	female
a12031689	NA
a12317822	male
a11578233	male
a1247096x	male
a11199866	male
a12705184	female
a12509905	female
a12508020	male
a12141124	NA
a12681982	male
a12453444	male
a11959149	NA
a11892651	NA
a12684703	male
a12442835	female
a12339039	male
a11931024	NA
a11208235	male
a12476559	male
a12333840	male
a12314468	male
a12555812	NA
a12061244	NA
a12280367	male
a12524190	female
a12053491	NA
a11856889	male
a11273859	NA
a1143515x	male
a12502431	male
a11293007	NA
a12061220	NA
a11147039	NA
a12190536	male
a11848881	female
a12509929	male
a11279515	female
a12279596	female
a12565131	male
a12532629	female
a12509280	male
a11301223	male
a11145298	female
a12055256	NA
a11437224	male
a12367424	male
a12564370	male
a11273811	NA
a11269807	female
a1142820x	male
a11298832	NA
a12270829	male
a11814524	male
a12281542	female
a11802923	NA
a11818153	NA
a12369627	female
a12191863	NA
a12564394	male
a12194165	male
a11584956	NA
a11303426	male
a11279539	male
a11428557	NA
a12508044	male
a11147234	male
a12367400	male
a12194141	male
a11812369	male
a12531625	male
a11145274	male
a11586825	male
a12562191	NA
a12546045	male
a11801700	NA
a12279791	female
a1143417x	male
a11147210	male
a12270805	NA
a11856622	male
a12561526	male
a11438861	male
a12544942	male
a12531649	NA
a12054471	male
a11278511	NA
a12190883	male
a12055232	NA
a12052607	female
a11817197	NA
a11303116	male
a1228242x	NA
a11145912	NA
a11845004	NA
a12478878	female
a12564199	female
a12525170	male
a11296653	male
a11278535	NA
a11294334	male
a12544966	female
a11814500	female
a12060483	NA
a11149413	male
a12373205	male
a12565179	male
a12508901	male
a11280293	NA
a12195364	female
a12523872	male
a1206113x	male
a12544450	male
a12191516	male
a12365269	female
a12365245	male
a12277745	female
a11801724	male
a11146230	male
a12501451	male
a12280562	male
a11267471	male
a11800549	NA
a12530669	female
a12061487	NA
a12370903	male
a1219329x	female
a1228144x	female
a11145936	male
a12371026	male
a11294206	female
a12551387	male
a12503459	female
a12272103	male
a12195388	male
a12532824	male
a12061463	NA
a11438885	male
a11307493	NA
a1129730x	NA
a12545946	male
a12191887	NA
a12501475	NA
a1143613x	NA
a12525194	female
a12055013	NA
a12372596	NA
a11302112	male
a11578270	NA
a11830669	male
a12374313	male
a11274025	male
a12523896	male
a11149656	male
a12055037	NA
a11590737	NA
a12524876	male
a11841503	NA
a11433152	NA
a12560546	NA
a12280343	female
a11816508	NA
a11272855	male
a12563171	male
a12056017	female
a12372572	male
a12503435	male
a11429732	male
a12532605	male
a12275980	male
a11278559	male
a12565398	NA
a12056674	NA
a11146278	NA
a12563195	male
a11146254	male
a11148238	male
a12545922	male
a11272831	NA
a12060240	NA
a12509024	NA
a11272879	NA
a12273016	male
a12565374	female
a11302136	female
a12071821	NA
a11436487	male
a11146035	male
a12510166	female
a12508925	male
a12061268	male
a12552148	male
a12508068	male
a12281797	male
a11277555	male
a12565350	male
a11438204	NA
a12194189	male
a11144932	male
a12510142	male
a11812321	female
a11812345	NA
a12549447	NA
a11276551	NA
a12544474	female
a12200712	female
a12556397	male
a11849885	NA
a11148214	NA
a11803289	NA
a12532848	male
a11433371	male
a12553104	NA
a12530621	female
a12373357	female
a11279291	female
a12196307	female
a12510968	female
a11803265	NA
a11146011	male
a12550826	female
a12369846	male
a11433395	NA
a12531844	NA
a12509048	NA
a12373333	male
a11301909	NA
a11797976	NA
a12531820	NA
a11854996	NA
a11855642	NA
a11145031	NA
a12554327	male
a12371592	female
a11429513	male
a11300395	male
a12526174	male
a12561502	male
a11145055	NA
a11146059	NA
a12194384	female
a12271251	NA
a12200736	male
a12551120	male
a11848662	NA
a11295673	male
a11856713	NA
a1256526x	male
a12527178	male
a1143711x	NA
a12531868	female
a12277769	male
a11435483	NA
a11147258	male
a12199370	female
a11818372	female
a12558138	NA
a12272012	male
a11273173	male
a12549204	male
a11840638	male
a12281773	female
a11434260	NA
a11280050	NA
a12526198	NA
a11799717	female
a11298418	male
a11145079	NA
a12550802	NA
a12508949	male
a12194360	female
a11300371	male
a11860224	NA
a11804269	NA
a12511122	NA
a12527154	female
a11439646	NA
a1228046x	NA
a11144956	female
a1129632x	male
a12547049	male
a12556373	male
a12502236	male
a1219525x	male
a11849666	male
a11804221	female
a11808287	NA
a12278506	female
a11437443	male
a11293202	male
a11280074	NA
a11149012	NA
a12560522	NA
a1219928x	male
a12508263	NA
a12524852	female
a12364356	NA
a12271275	male
a12280586	male
a11798737	male
a11301351	male
a11276575	NA
a12547025	male
a11860248	NA
a11434284	male
a11153064	female
a12546707	male
a11295697	male
a12054033	NA
a12506941	NA
a12368180	male
a12193380	NA
a11809681	male
a12195340	NA
a11796091	male
a12199394	NA
a11269492	male
a12198390	male
a11850619	male
a11276599	NA
a1254436x	male
a11438423	NA
a12532800	male
a11149036	male
a1256428x	male
a1237300x	NA
a1129534x	male
a11280098	NA
a12502212	male
a11807040	male
a12558114	NA
a11577101	male
a11293226	NA
a11845466	male
a11436268	male
a12504415	male
a12200517	male
a11265607	NA
a11153040	male
